run_id,variable,name,row,col,neff
0001-2024cpueExPrior_0-bspm_estF,raw_logK,raw_logK,,,1.00346186171613
0001-2024cpueExPrior_0-bspm_estF,raw_logr,raw_logr,,,1.04785218996135
0001-2024cpueExPrior_0-bspm_estF,raw_logsigmap,raw_logsigmap,,,0.913868356538481
0001-2024cpueExPrior_0-bspm_estF,raw_sigmao_add,raw_sigmao_add,,,1.02210994418212
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[1],raw_epsp,1,,0.979382208097323
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[2],raw_epsp,2,,0.796419316710774
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[3],raw_epsp,3,,0.932350054289005
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[4],raw_epsp,4,,1.0237193618539
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[5],raw_epsp,5,,0.996637235169939
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[6],raw_epsp,6,,1.06086045863745
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[7],raw_epsp,7,,0.923744184138969
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[8],raw_epsp,8,,0.953692024087222
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[9],raw_epsp,9,,1.02529068464833
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[10],raw_epsp,10,,1.10069473014116
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[11],raw_epsp,11,,0.869087106068222
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[12],raw_epsp,12,,0.904021570247573
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[13],raw_epsp,13,,1.05043025006387
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[14],raw_epsp,14,,0.748459451683581
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[15],raw_epsp,15,,0.944873955950413
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[16],raw_epsp,16,,1.03291179491517
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[17],raw_epsp,17,,0.975365549482828
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[18],raw_epsp,18,,0.954353414848661
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[19],raw_epsp,19,,1.00624062226817
0001-2024cpueExPrior_0-bspm_estF,raw_epsp[20],raw_epsp,20,,0.971637135135434
