name,year,mean,median,q025,q975,sd,n
D,1971,0.541486424341848,0.514353332824972,0.243185679169185,0.993173197721733,0.195610669756422,4000
D_Dmsy,1971,1.15326651516431,1.06756857207081,0.58226400469331,2.29792264198311,0.458745003082873,4000
F,1971,0.223151999146163,0.199641377597817,0.0217349092745406,0.539403332669505,0.136448086848528,4000
F_Fmsy,1971,0.908910010747633,0.928342960323576,0.0774080352750492,1.58213890586518,0.363675761486348,4000
P,1971,284787.25674943,165402.266250604,55682.4009829364,1584893.67573292,453018.519361008,4000
removals,1971,34768.3223965941,34443.8017682368,25233.5730807375,46094.0971135599,5201.93667237071,4000
D,1972,0.515045517573943,0.484698682760562,0.219083063122962,0.984438624624906,0.199023006064688,4000
D_Dmsy,1972,1.09292673665306,1.0055732239004,0.539546916842894,2.2730421331171,0.45682384413142,4000
F,1972,0.225957774844357,0.200572985890859,0.0207073960835055,0.561726436029978,0.140491787719992,4000
F_Fmsy,1972,0.916657298959342,0.938708307412401,0.0696174465489672,1.62230359112874,0.368840545442873,4000
P,1972,275450.451963234,156351.604393094,48932.3612418818,1572517.60953927,451909.407922796,4000
removals,1972,32697.9452344479,32303.7685365475,24559.8983879821,43391.4764809922,4721.36641094912,4000
D,1973,0.486211167651824,0.453968717688376,0.194474412092374,0.946398227350836,0.198721328081878,4000
D_Dmsy,1973,1.0287650661501,0.936926002624766,0.495773347736115,2.19435571331688,0.450967303464611,4000
F,1973,0.234569767468195,0.207752772196513,0.0211105015844674,0.585492885443886,0.147117851768668,4000
F_Fmsy,1973,0.95052233371206,0.965217279110388,0.0723966758840032,1.690505118113,0.389106259749137,4000
P,1973,262760.67818925,147965.187324559,43868.2557893731,1524301.26282913,436544.213286116,4000
removals,1973,32122.8003105335,31500.9578298506,23964.7606702706,43138.7854201521,5037.45801408679,4000
D,1974,0.463894817630977,0.429939693406672,0.173855935569284,0.933647615783451,0.199721103634262,4000
D_Dmsy,1974,0.979032550900883,0.888558915036682,0.446099396237878,2.18573759334385,0.449908449314031,4000
F,1974,0.254715659319422,0.222902721890081,0.0223745126132596,0.651429981969268,0.163723745394668,4000
F_Fmsy,1974,1.02887934745686,1.0473686797541,0.0762997319592737,1.82573397529683,0.422481961257886,4000
P,1974,254020.068732397,140306.588037339,39062.355269993,1506483.54141878,434028.444643218,4000
removals,1974,33240.5811512522,32428.0024634829,23701.7330964251,46576.4629477234,5820.88764846045,4000
D,1975,0.444505390482959,0.407749403249568,0.15117691358306,0.922123510290946,0.204170571931028,4000
D_Dmsy,1975,0.935505995159677,0.838875292180841,0.402097812906701,2.13088658991372,0.457867425852726,4000
F,1975,0.129473268583091,0.11305677523039,0.0116563371948925,0.334670165512937,0.0838684533496914,4000
F_Fmsy,1975,0.522590785732858,0.528318510538027,0.041347284980725,0.925122334257891,0.214073357017676,4000
P,1975,247226.406671228,133867.514723414,34445.5873338864,1466695.69999966,432441.421584289,4000
removals,1975,17595.1170749647,17430.5003841785,12122.1122306333,23920.5248063783,3022.05401051654,4000
D,1976,0.485210593902125,0.450910006795298,0.180128644193664,0.969020648188987,0.207565751422851,4000
D_Dmsy,1976,1.02606607756116,0.924141829151133,0.472796970857205,2.27881326718709,0.474163032185133,4000
F,1976,0.15036624760851,0.132846584815116,0.0133648009048464,0.385277017664054,0.0949973613637887,4000
F_Fmsy,1976,0.609734249932724,0.623877636957133,0.048066239587176,1.07071915133617,0.244705810336855,4000
P,1976,264445.500441832,146967.848089228,42070.0710326336,1549101.06246748,446365.010744168,4000
removals,1976,21704.2659389697,21496.6343221307,15534.612131663,29016.6515125916,3367.06486292196,4000
D,1977,0.503193315714842,0.470081108927988,0.198634839760535,0.971928924162666,0.204443382717446,4000
D_Dmsy,1977,1.0664613550421,0.969457048987417,0.509351844438951,2.27842775778798,0.472841179835316,4000
F,1977,0.150302476777273,0.135051292366104,0.0143658602229229,0.367532633950586,0.0908863716909202,4000
F_Fmsy,1977,0.618459246765811,0.626552463763203,0.0491267636595738,1.10922850037661,0.259213480155032,4000
P,1977,270522.891858826,153681.299746479,46194.6004017147,1576042.66498493,446813.502604721,4000
removals,1977,23045.7322814989,22556.8970002628,15095.6172742617,33491.9368504628,4753.2025639274,4000
D,1978,0.521268394382516,0.486626516581142,0.21942053425832,0.988039423714262,0.202811966275063,4000
D_Dmsy,1978,1.10693635807223,1.0110690276478,0.55531336315452,2.35439502102023,0.469950020243591,4000
F,1978,0.119621420521473,0.110094706521462,0.0111965177129455,0.287467112649838,0.0705912666470934,4000
F_Fmsy,1978,0.494825766279967,0.502015259593913,0.0412755347072281,0.896776341353538,0.203319461015704,4000
P,1978,278570.798752445,157899.665524229,51090.7040547506,1642499.88198659,457938.80846773,4000
removals,1978,19997.7668165232,19648.9097175682,12989.1361968293,28441.516877935,3931.78120525793,4000
D,1979,0.566113435598539,0.52840342674599,0.262294022777321,1.04567325825,0.207429892333247,4000
D_Dmsy,1979,1.2071320752727,1.10378114325429,0.635768162820069,2.48966217253439,0.49375322219888,4000
F,1979,0.157001461711277,0.146666925607697,0.0145616144160073,0.35884757446879,0.0884402600569412,4000
F_Fmsy,1979,0.654226779742847,0.665474583497759,0.0534448845234118,1.14688615724666,0.264978844236827,4000
P,1979,298367.443434553,172070.449440834,61563.1402242872,1690994.79146493,482496.027361899,4000
removals,1979,26720.9000696947,26542.731562249,18883.0242922369,35893.7478140847,4232.42566234476,4000
D,1980,0.562171834720718,0.524835469972906,0.275382055131978,1.03554296079394,0.199056565802525,4000
D_Dmsy,1980,1.20027399984816,1.09335280280499,0.647688594554232,2.46837712911715,0.478929010082674,4000
F,1980,0.235363148705995,0.220790828875101,0.0214519291713255,0.538118984380278,0.135415028273799,4000
F_Fmsy,1980,0.979052345956169,0.995593653689356,0.0718840179216578,1.76866951475936,0.412274654264798,4000
P,1980,296102.510038587,169562.02294006,65553.4016822942,1667470.08200084,480674.631705351,4000
removals,1980,37690.6114306621,37188.7799101135,24847.7012409009,53238.7426141907,7307.42405601121,4000
D,1981,0.516088600332771,0.476942230152693,0.237511501979456,0.99984499009731,0.197478792416367,4000
D_Dmsy,1981,1.09815446586412,0.986775530358599,0.581788671024316,2.36035759696619,0.46576302181211,4000
F,1981,0.268203858734071,0.246828298165585,0.0238548428653753,0.620919780293889,0.156113629341627,4000
F_Fmsy,1981,1.10637609786044,1.1380137941193,0.0815112565941586,1.91540241480868,0.444310005229047,4000
P,1981,276444.157401,152912.417120436,56657.9882542561,1552786.52861924,458197.826633396,4000
removals,1981,39663.5844113708,39200.0064068801,29567.1703052877,51725.672887808,5564.16424933114,4000
D,1982,0.481255275255508,0.436161703265503,0.203802320253593,0.992018252949829,0.205834575417644,4000
D_Dmsy,1982,1.02087826382031,0.900267335654789,0.517903073363746,2.3721982021131,0.478838703427205,4000
F,1982,0.249045755468688,0.224316074567356,0.0212503406844778,0.610616124995551,0.154275237345029,4000
F_Fmsy,1982,1.00933142585658,1.04223656176521,0.0715585260253585,1.74154171149519,0.404375755096079,4000
P,1982,265548.007576306,142251.695383554,46472.7796230565,1616472.31831391,462673.875994235,4000
removals,1982,32966.7474093541,32798.7718779525,24360.1430739806,42806.0831617838,4634.15674872124,4000
D,1983,0.449399439550523,0.403362990927858,0.178016233021838,0.967930562757426,0.205217364852049,4000
D_Dmsy,1983,0.950559545369271,0.828966820497614,0.457841086240592,2.26387818476701,0.471214765282235,4000
F,1983,0.192265258704292,0.166443402667463,0.0156123341511913,0.501936215649888,0.127453655229938,4000
F_Fmsy,1983,0.7669349177174,0.791890559406186,0.0528346782447966,1.33324219741303,0.310337986331762,4000
P,1983,252635.218915933,131092.461240236,40481.1873403619,1576089.43161291,455418.792099189,4000
removals,1983,23584.6316507027,23276.3813644385,17866.5389787837,31227.9752616659,3367.82598991184,4000
D,1984,0.438694313175218,0.396584482635261,0.169211557309763,0.950193598754913,0.201880391060614,4000
D_Dmsy,1984,0.927653600646263,0.817502732859976,0.435989009251986,2.1550281224258,0.461401614979189,4000
F,1984,0.199499170659717,0.17184341738183,0.0153312861875155,0.541090404919076,0.133237054924099,4000
F_Fmsy,1984,0.793862426537593,0.818955738226705,0.0529684971099887,1.38488644554589,0.322467048091219,4000
P,1984,245157.894998075,128773.584014045,38836.7660027324,1505534.22834855,439356.095640531,4000
removals,1984,23597.3292306655,23397.6824537552,17607.4538094685,30718.3001489982,3353.65531426161,4000
D,1985,0.424175439801008,0.384279507148627,0.156146700308384,0.936919769330305,0.197360801528595,4000
D_Dmsy,1985,0.896020664968127,0.788859736119085,0.408282605085623,2.11266830672958,0.448286829875094,4000
F,1985,0.229723009969793,0.200956774926185,0.0181525938547962,0.614192189564029,0.151005685824369,4000
F_Fmsy,1985,0.917840107968146,0.95395979003066,0.0618510182763911,1.57449954886242,0.366129528667393,4000
P,1985,237272.825641264,124740.791541943,35380.7913085878,1436716.0109293,427342.488762724,4000
removals,1985,26582.8600328328,26321.0916314652,20059.1777915511,34716.2716199161,3702.445096029,4000
D,1986,0.407918117472224,0.369996555784422,0.142180155136992,0.907393410625007,0.193797031482453,4000
D_Dmsy,1986,0.860172668707068,0.758044952043681,0.381233406379069,2.04160572496545,0.437946757469701,4000
F,1986,0.165494643080969,0.147112408808042,0.0138562035997985,0.418079419143853,0.104312514601387,4000
F_Fmsy,1986,0.669099002602775,0.688189471328067,0.0464638093301317,1.15796056333262,0.266328659740372,4000
P,1986,228953.100331868,120582.589276131,32333.9913931329,1415020.77128025,413025.781400195,4000
removals,1986,19826.2822509046,19662.2343363235,14696.5059121288,25751.9414495687,2812.00307729175,4000
D,1987,0.424796143196693,0.388170603990609,0.157940946144135,0.918551719688968,0.192655601072375,4000
D_Dmsy,1987,0.897440274882614,0.790248484269832,0.414038020964777,2.06842700938876,0.435401936751969,4000
F,1987,0.145409840327754,0.132236371840788,0.0128098103864177,0.356661227030426,0.0863692071786085,4000
F_Fmsy,1987,0.595682060086805,0.61746248505985,0.0439533512173486,1.01527384532959,0.232559925388018,4000
P,1987,235598.022652345,125591.241311722,35747.834660631,1451120.28516411,417861.496504562,4000
removals,1987,19088.7941942962,18932.9350284771,14373.0352464951,24503.0363177561,2603.70479368593,4000
D,1988,0.454533190031293,0.414712755048496,0.19073254154166,0.942124320036756,0.190095187215085,4000
D_Dmsy,1988,0.964065270494072,0.853976506270696,0.485624677928339,2.13641427509418,0.437943041992057,4000
F,1988,0.233295755468488,0.217516461480221,0.0214516163604146,0.536810283606005,0.130910322356471,4000
F_Fmsy,1988,0.967506358544805,0.995053325887352,0.0731964499232344,1.64027446217176,0.375033528587575,4000
P,1988,248314.267837606,134805.37537286,43857.9617775361,1481262.83777817,432830.568266268,4000
removals,1988,32755.9767500745,32276.6035148521,24514.7423754101,43658.0743784103,4829.03473218186,4000
D,1989,0.457450947793043,0.414300326728518,0.194143917119478,0.960661095047841,0.194627733156451,4000
D_Dmsy,1989,0.970745691882247,0.854555621928978,0.494184301886755,2.22995230843925,0.454150815526884,4000
F,1989,0.212804995704412,0.195255253220008,0.0192471618895826,0.504182915595837,0.124051573040797,4000
F_Fmsy,1989,0.875968146969874,0.904498020780506,0.066892977360552,1.48908844248928,0.337929721040582,4000
P,1989,252112.256912094,135434.197242226,43949.9837434264,1508316.79687099,442452.326206206,4000
removals,1989,29164.9723534092,28909.0970323246,20990.8994339853,38435.8875431639,4482.61582843841,4000
D,1990,0.45425895149107,0.410042468241178,0.191947665234638,0.948763655329307,0.19414906454561,4000
D_Dmsy,1990,0.963548000807231,0.844623185688584,0.498733966548645,2.22418351531784,0.452826006713901,4000
F,1990,0.187934270197246,0.171829579652546,0.016881993513032,0.4651262282818,0.112785947862144,4000
F_Fmsy,1990,0.768982980690496,0.792140490818966,0.0569244883174653,1.29585422897771,0.29460560559802,4000
P,1990,251806.37873811,132994.000154101,42727.1235864046,1491494.99434544,447148.754148868,4000
removals,1990,24787.3935004084,24517.185656087,18559.4440081297,32633.1348613151,3549.89839238256,4000
D,1991,0.445644467616481,0.403201437505261,0.189618088678981,0.929146236540985,0.18682154166291,4000
D_Dmsy,1991,0.944776851665112,0.831889504957171,0.490691710738811,2.17042166015376,0.434752706855584,4000
F,1991,0.160907745999582,0.148638923904943,0.0146940548142938,0.378788023368276,0.0922815307427016,4000
F_Fmsy,1991,0.666067936014715,0.684532542192881,0.0484107872852296,1.14462215773948,0.257738684530945,4000
P,1991,245410.288257628,130506.973941347,42400.5208812231,1439171.04917963,429405.438645462,4000
removals,1991,21813.8318650492,21592.8796319491,16480.3368965321,28706.5465152387,3079.51903309946,4000
D,1992,0.454955080181679,0.413618421676056,0.205536179949564,0.92352655335441,0.180358839270283,4000
D_Dmsy,1992,0.966947405537949,0.858949112827107,0.516430770566364,2.14031617125873,0.424729340740359,4000
F,1992,0.158890207621852,0.151008473309198,0.0143749389744941,0.35469074599462,0.0871372420969096,4000
F_Fmsy,1992,0.666301843207077,0.678054939004355,0.0534478502962243,1.16838318734012,0.263239318682336,4000
P,1992,248236.472544414,134258.174731862,45964.9853110913,1489774.71935035,433120.743513361,4000
removals,1992,23228.0404340828,22916.5332338059,17299.6519455793,30655.848125856,3438.84716560166,4000
D,1993,0.480909508005312,0.443509111931296,0.228492594575024,0.95467437655473,0.18159157557341,4000
D_Dmsy,1993,1.02475842211794,0.920106739682973,0.56123416310187,2.23682493594651,0.434660510636795,4000
F,1993,0.141578400663301,0.135276629843748,0.0146454894398346,0.305699217757509,0.0742809689526435,4000
F_Fmsy,1993,0.60035712080407,0.607591558281616,0.0494539180964444,1.06906359517084,0.237670747963764,4000
P,1993,259640.570490168,141029.775095745,53771.4226097009,1560707.18817988,447852.335638174,4000
removals,1993,23363.5501955932,23101.4047381388,17543.5123023362,30234.7677508698,3234.36876976793,4000
D,1994,0.537293979066457,0.495547819949931,0.269613860275659,1.02689464740799,0.194435630289226,4000
D_Dmsy,1994,1.1498197735302,1.03439468244988,0.640710838047744,2.49243285129795,0.48256675409054,4000
F,1994,0.183995444991696,0.174013034515674,0.0183473874351195,0.397450799788945,0.0963405265281244,4000
F_Fmsy,1994,0.781623891045838,0.791999275156679,0.0653739294536744,1.38236624698984,0.309048514527401,4000
P,1994,286676.88096074,158234.179230632,64138.3965313036,1669173.10221301,484275.268072386,4000
removals,1994,32221.2437374632,32104.165424521,23711.5773162348,41685.7178130211,4591.42298453636,4000
D,1995,0.555697483293708,0.512683553483722,0.28225020337764,1.06036809029329,0.200512002040244,4000
D_Dmsy,1995,1.18914078584424,1.06627677188153,0.671621846011188,2.53629883238677,0.500421787189767,4000
F,1995,0.173925991554201,0.164940695650958,0.0182403006516632,0.38410940488079,0.0927703425285763,4000
F_Fmsy,1995,0.73580275484893,0.74834307004861,0.0599940987668201,1.28054290358308,0.289993242612869,4000
P,1995,295765.5856291,164599.289153521,66194.8962245657,1708116.02951634,495957.745745358,4000
removals,1995,30342.0353713656,29925.3384746217,23132.0718579897,39723.4057650499,4157.85193201625,4000
D,1996,0.557893306682003,0.517371058863865,0.282054644647646,1.04780093833373,0.196016736241397,4000
D_Dmsy,1996,1.19252733460432,1.07584006415483,0.674779850464579,2.50460157038783,0.486718902291288,4000
F,1996,0.137296686758888,0.129356232456683,0.0144893850370799,0.304031409373062,0.0729292739303455,4000
F_Fmsy,1996,0.581658095579072,0.59321855033496,0.0499171405565676,1.02448850430767,0.228139467293218,4000
P,1996,295165.259997831,166548.061009625,66840.7469423952,1702488.10441486,484587.939287043,4000
removals,1996,24794.3158618177,24633.7410305154,18376.088522433,31989.5283308474,3407.89259449653,4000
D,1997,0.583034480178666,0.544218023104635,0.303756762772383,1.05772152385449,0.194463645371798,4000
D_Dmsy,1997,1.24798908169546,1.13421736466592,0.714357735838601,2.58714223697409,0.485503255236356,4000
F,1997,0.154978307936526,0.147671695273247,0.0164929803639958,0.329612522740065,0.0803419369181549,4000
F_Fmsy,1997,0.658609429534227,0.670238974058307,0.0566721875891881,1.16460798913454,0.258573562658636,4000
P,1997,304672.596846075,174587.966048669,72263.4515996227,1661415.81523143,487844.908399339,4000
removals,1997,29016.8135142457,28793.2770422876,21919.4410302543,37465.4585888401,3972.66545910753,4000
D,1998,0.595736273435359,0.55822863225695,0.314811952670824,1.0779223737922,0.194817601171005,4000
D_Dmsy,1998,1.27534002484689,1.16312342525653,0.741345986507552,2.55840804425525,0.484356122080499,4000
F,1998,0.222987324114619,0.215561130397602,0.0230661600003331,0.476092966053582,0.112882942473977,4000
